"Address","Word Count","Sentence Count","Average Words Per Sentence","Flesch Reading Ease Score","Readability","Closest Near Duplicate Match","No. Near Duplicates","Closest Semantically Similar Address","Semantic Similarity Score","No. Semantically Similar","Semantic Relevance Score","Total Language Errors","Spelling Errors","Grammar Errors","Language","Hash","Indexability","Indexability Status"
"https://teksea.net/","1430","337","4.243","22.265","Very Hard","","","","","","","","","","pt-BR","f31745ef9feedfaea40a360a545f4f8","Indexable",""
"https://teksea.net/mercados-que-atendemos/hidroeletrica/","514","152","3.382","29.759","Very Hard","","","","","","","","","","pt-BR","f2a57feef439d2b34c8964b8363f93b9","Indexable",""
"https://teksea.net/produto/tekpower-scr/","1080","273","3.956","48.895","Hard","","","","","","","","","","pt-BR","5705234b8a784008ee88130dd031751e","Indexable",""
"https://teksea.net/produtos/","1066","250","4.264","33.783","Hard","","","","","","","","","","pt-BR","6427f3306b0c1a6d6c272928cba4ede3","Indexable",""
"https://teksea.net/subcategoria/tiristorizados-scr/","434","125","3.472","34.306","Hard","","","","","","","","","","pt-BR","3b7faf74a114ac1aed6a87998d9135b6","Indexable",""
"https://teksea.net/eventos/flibs-fort-lauderdale-international-boat-show/","607","181","3.354","36.461","Hard","","","","","","","","","","pt-BR","6c2fde8b9ccce592baac3b9633fe7982","Indexable",""
"https://teksea.net/eventos/international-workboat-show/","606","181","3.348","37.168","Hard","","","","","","","","","","pt-BR","fd17180d1d2b4196931fa695328bede1","Indexable",""
"https://teksea.net/mercados-que-atendemos/telecomunicacoes/","442","131","3.374","30.956","Hard","","","","","","","","","","pt-BR","3ca98649cbf518de137a0d3a868189","Indexable",""
"https://teksea.net/mercados-que-atendemos/petroleo-gas/","506","152","3.329","38.436","Hard","","","","","","","","","","pt-BR","c2fe4021a64c3e2f40c897c90689b40d","Indexable",""
"https://teksea.net/subcategoria/gateways-proprietarios-multiprotocolos/","433","128","3.383","35.178","Hard","","","","","","","","","","pt-BR","e2e78fe74210f3d8b926c0820efe3f92","Indexable",""
"https://teksea.net/segmento/bombas-e-fluxometros/","487","143","3.406","39.737","Hard","","","","","","","","","","pt-BR","4f1db2a67856e6b19925e0b1056ecafa","Indexable",""
"https://teksea.net/subcategoria/parafuso-triplo/","449","131","3.427","38.867","Hard","","","","","","","","","","pt-BR","6e0fdc78f38b46e3b721472c72b8320f","Indexable",""
"https://teksea.net/subcategoria/ups-nobreak/","460","134","3.433","33.047","Hard","","","","","","","","","","pt-BR","d6111fe88fdc95c6db3fb7bd707550b5","Indexable",""
"https://teksea.net/subcategoria/radio-telecom/","436","128","3.406","37.282","Hard","","","","","","","","","","pt-BR","bcc9efd51a24536e0652b96f912f99e1","Indexable",""
"https://teksea.net/eventos/nt-expo-negocios-nos-trilhos/","752","199","3.779","36.612","Hard","","","","","","","","","","pt-BR","7f97fb6a330870da15a9b8aab8d9fc34","Indexable",""
"https://teksea.net/produto/consoles-e-mesas-de-controle/","454","130","3.492","35.581","Hard","","","","","","","","","","pt-BR","5d64b563f6302bcb41823945f99f1533","Indexable",""
"https://teksea.net/produto/industria-paineis-de-distribuicao-eletrica/","628","153","4.105","31.448","Hard","","","","","","","","","","pt-BR","bf8b39b9dbf9ceec36c109b0b8cea617","Indexable",""
"https://teksea.net/subcategoria/baterias/","432","125","3.456","36.281","Hard","","","","","","","","","","pt-BR","9078cc3da0e5222dab0dcc7f53c12bc","Indexable",""
"https://teksea.net/mercados-que-atendemos/saneamento/","514","152","3.382","29.759","Very Hard","","","","","","","","","","pt-BR","4c32f183c01e2f0dd54771f5fc011370","Indexable",""
"https://teksea.net/produto/iot-internet-of-things-skytek/","791","183","4.322","37.847","Hard","","","","","","","","","","pt-BR","1db45c3f350e1fd1add14b86922a7246","Indexable",""
"https://teksea.net/produto/retificador-carregador-chaveado-tps125/","1100","278","3.957","44.309","Hard","","","","","","","","","","pt-BR","bb552f2e6175883a93faaf7e095e9687","Indexable",""
"https://teksea.net/produto/gradil-tekbox-heavy-duty/","835","179","4.665","25.200","Very Hard","","","","","","","","","","pt-BR","3d5748e13faf3d9a6e493ec8d5f14465","Indexable",""
"https://teksea.net/teksea-e-recertificada-na-iso-90012015-consolidando-seu-padrao-de-excelencia-em-qualidade/","757","173","4.376","36.770","Hard","","","","","","","","","","pt-BR","7a34a552b671210e3a615bc3e8392701","Indexable",""
"https://teksea.net/eventos/sc-expo-defense/","734","194","3.784","38.175","Hard","","","","","","","","","","pt-BR","8117050003475fa8402094f3f000e038","Indexable",""
"https://teksea.net/sobre-nos/","1376","285","4.828","14.536","Very Hard","","","","","","","","","","pt-BR","7f2475d7c7f634de7e08236546fc564b","Indexable",""
"https://teksea.net/mercados-que-atendemos/transporte/","513","152","3.375","28.437","Very Hard","","","","","","","","","","pt-BR","15598984249b6901f3203185a1790526","Indexable",""
"https://teksea.net/produto/thor-monitoramento-remoto/","929","214","4.341","25.124","Very Hard","","","","","","","","","","pt-BR","c34f61a88394337ed4a9d8e28dd20b27","Indexable",""
"https://teksea.net/produto/bms-sistema-de-monitoramento-de-baterias/","772","189","4.085","50.584","Fairly Hard","","","","","","","","","","pt-BR","64b7a8c08b9a155331444fd204167232","Indexable",""
"https://teksea.net/investimentos-bacia-de-campos-setor-offshore/","812","173","4.694","35.684","Hard","","","","","","","","","","pt-BR","7651ab62b299dba7cc8b25ce9843028d","Indexable",""
"https://teksea.net/produto/tekleakage-monitoramento-de-isolacao-em-barramentos-eletricos/","694","161","4.311","29.847","Very Hard","","","","","","","","","","pt-BR","46213192054f6125d06ffae14af3c082","Indexable",""
"https://teksea.net/produto/teknav-nlc-painel-luzes-de-navegacao-e-sinalizacao/","1003","210","4.776","30.425","Hard","","","","","","","","","","pt-BR","3f7d80e3b1f1fd92bfc1a135761ccb3c","Indexable",""
"https://teksea.net/subcategoria/compactos-moveis/","443","128","3.461","33.740","Hard","","","","","","","","","","pt-BR","9d7dd96d8b6c7d09e9e67d866ff7d379","Indexable",""
"https://teksea.net/mercados-que-atendemos/mobilidade-eletrica/","515","152","3.388","27.461","Very Hard","","","","","","","","","","pt-BR","3f9cbb229473442cc6145cfcb82344eb","Indexable",""
"https://teksea.net/documentacao/","495","135","3.667","30.324","Hard","","","","","","","","","","pt-BR","f5f7d23c3080f4fad5abcc925339fa30","Indexable",""
"https://teksea.net/subcategoria/conversor-estatico/","434","125","3.472","35.670","Hard","","","","","","","","","","pt-BR","772f7ebed381ac99f86e53035c1f711f","Indexable",""
"https://teksea.net/auditoria-da-petrobras-e-concluida-com-sucesso-e-reforca-qualidade-da-teksea/","681","160","4.256","38.533","Hard","","","","","","","","","","pt-BR","ac97dbb166417adb1fe15618a1ffc347","Indexable",""
"https://teksea.net/mercados-que-atendemos/defesa-seguranca/","506","152","3.329","36.764","Hard","","","","","","","","","","pt-BR","e0311533a870d17f6380f3f83c304535","Indexable",""
"https://teksea.net/produto/kral-display-e-unidade-de-processamento-bem500/","902","194","4.649","50.455","Fairly Hard","","","","","","","","","","pt-BR","8d15fb54c8d78173d62eb90daf7b3730","Indexable",""
"https://teksea.net/produto/ups-industrial-scr-igbt/","988","281","3.516","56.586","Fairly Hard","","","","","","","","","","pt-BR","ff6d14d9f885ac8d06bacdc4cae35922","Indexable",""
"https://teksea.net/produto/tms-1000-monitoracao-e-alarmes-de-tanques/","757","170","4.453","37.027","Hard","","","","","","","","","","pt-BR","6911432062151bd6f867fea7e50d8086","Indexable",""
"https://teksea.net/subcategoria/protecao/","427","125","3.416","35.951","Hard","","","","","","","","","","pt-BR","9ff85c4a33f55b462820e44d4f8a2f47","Indexable",""
"https://teksea.net/mercados-que-atendemos/acucar-etanol/","520","152","3.421","32.210","Hard","","","","","","","","","","pt-BR","5eececd1fd8f7d2ce082868795357a88","Indexable",""
"https://teksea.net/segmento/automacao/","480","152","3.158","32.843","Hard","","","","","","","","","","pt-BR","9050aca6375d7da1749635a2c926ff1d","Indexable",""
"https://teksea.net/mercados-que-atendemos/siderurgia-mineracao/","523","152","3.441","26.055","Very Hard","","","","","","","","","","pt-BR","e25e37f807b3ee5150c93a95faef534d","Indexable",""
"https://teksea.net/noticias/","1065","225","4.733","34.975","Hard","","","","","","","","","","pt-BR","b545ff175cd5c7faff8736ace678645c","Indexable",""
"https://teksea.net/segmento/acessorios/","469","140","3.350","30.988","Hard","","","","","","","","","","pt-BR","1cb93dbd76b75791edffae278a7a3291","Indexable",""
"https://teksea.net/produto/marine-paineis-distribuicao-principal-e-auxiliares/","700","167","4.192","32.897","Hard","","","","","","","","","","pt-BR","5c54ac96565eed761c77edeaae4b923d","Indexable",""
"https://teksea.net/produto/kral-estacoes-oleo-lubrificante/","1252","252","4.968","30.430","Hard","","","","","","","","","","pt-BR","780e948cb641cfe490c5c55d3e0a6171","Indexable",""
"https://teksea.net/produto/kral-bombas-serie-k/","856","207","4.135","42.530","Hard","","","","","","","","","","pt-BR","5c1fd281bb2f6de0ed64fb91649de89a","Indexable",""
"https://teksea.net/mercados-que-atendemos/energia/","513","152","3.375","27.778","Very Hard","","","","","","","","","","pt-BR","af77d4e28c92ab36f641505187f3ff95","Indexable",""
"https://teksea.net/subcategoria/inversor-cc-ca-com-chave-estatica/","434","125","3.472","35.865","Hard","","","","","","","","","","pt-BR","efaf784333a00e5403fc8b476c4fbab6","Indexable",""
"https://teksea.net/produto/radares/","868","194","4.474","39.137","Hard","","","","","","","","","","pt-BR","6d8a04274d7086294c62686dee0c31b6","Indexable",""
"https://teksea.net/produto/display-ecdis/","952","215","4.428","46.026","Hard","","","","","","","","","","pt-BR","f3448aa0ff9fb63b12f6526eafef17","Indexable",""
"https://teksea.net/produto/tekmation-iamcs-sistema-integrado-de-automacao/","804","179","4.492","32.339","Hard","","","","","","","","","","pt-BR","82c6134f7f73e30fb9c4428426ffe755","Indexable",""
"https://teksea.net/subcategoria/bombas-de-parafuso-duplo/","433","125","3.464","37.441","Hard","","","","","","","","","","pt-BR","610cdb65163039dc639be6db9d7a8055","Indexable",""
"https://teksea.net/segmento/energia-critica/","519","152","3.414","26.997","Very Hard","","","","","","","","","","pt-BR","7020c84a984fa60f7586e623f4c89a24","Indexable",""
"https://teksea.net/subcategoria/chaveados-modulares-tps/","459","131","3.504","31.683","Hard","","","","","","","","","","pt-BR","42e356125612a21d818f6db51c3798e9","Indexable",""
"https://teksea.net/produto/ams1024-modulo-para-monitoracao-e-alarmes/","894","191","4.681","31.938","Hard","","","","","","","","","","pt-BR","ef89c5ba66e2ef4aada4b63c4f8dcaa6","Indexable",""
"https://teksea.net/eventos/mostra-bid-brasil/","725","194","3.737","34.192","Hard","","","","","","","","","","pt-BR","865730cfe190d29100feefba86d8c973","Indexable",""
"https://teksea.net/videos/teksea-telecom-energia-que-conecta-o-mundo/","489","134","3.649","39.121","Hard","","","","","","","","","","pt-BR","581516acd18ac84266c2bd8d80879711","Indexable",""
"https://teksea.net/eventos/fiee-feira-internacional-da-industria-eletrica/","757","199","3.804","35.450","Hard","","","","","","","","","","pt-BR","8167ff0424d2d3c22916d7fb28ebc74e","Indexable",""
"https://teksea.net/mercados-que-atendemos/papel-celulose/","517","152","3.401","28.783","Very Hard","","","","","","","","","","pt-BR","c19aa875407a43408383a6b4e08ac56","Indexable",""
"https://teksea.net/produto/fire-system/","599","151","3.967","34.032","Hard","","","","","","","","","","pt-BR","88560e0da7d31491605072bb33f46bd5","Indexable",""
"https://teksea.net/mercados-que-atendemos/naval-portos/","504","152","3.316","40.144","Hard","","","","","","","","","","pt-BR","a5a83f8475d567bb46a2a0decd594a8e","Indexable",""
"https://teksea.net/produto/bnwas-bridge-navigational-watch-alarm-system/","1100","243","4.527","36.117","Hard","","","","","","","","","","pt-BR","8bc6752d89db818b2b801c240273acd5","Indexable",""
"https://teksea.net/produto/corenet-corebox-g2/","588","151","3.894","27.784","Very Hard","","","","","","","","","","pt-BR","90ed2d810701cff8ebfb3069118e6050","Indexable",""
"https://teksea.net/produto/corebox-smart-g1/","612","151","4.053","29.236","Very Hard","","","","","","","","","","pt-BR","2c3d5a58f6e94b703add4a3f19e2bf0e","Indexable",""
"https://teksea.net/fale-conosco/","695","189","3.677","38.041","Hard","","","","","","","","","","pt-BR","4c75e1ba0cb62e2191ddc74684166694","Indexable",""
"https://teksea.net/produto/kral-fluxometro-serie-omp/","987","207","4.768","52.167","Fairly Hard","","","","","","","","","","pt-BR","3012158212ada0564894d466d432638a","Indexable",""
"https://teksea.net/wp-content/uploads/2026/04/RelatorioIgualdadeSalarialLote_2026_1_12515928000198.pdf","0","","","","","","","","","","","","","","","","Indexable",""
"https://teksea.net/wp-content/uploads/2026/04/2-2025-Relatorio-Igualdade-Salarial.pdf","0","","","","","","","","","","","","","","","","Indexable",""
"https://teksea.net/wp-content/uploads/2026/04/1-2025-Relatorio-Igualdade-Salarial.pdf","0","","","","","","","","","","","","","","","","Indexable",""
"https://teksea.net/videos/","460","129","3.566","30.889","Hard","","","","","","","","","","pt-BR","af8024fb4fad378115b672d4717c06fd","Indexable",""
"https://teksea.net/produto/retificador-carregador-chaveado-tps-24/","998","267","3.738","43.759","Hard","","","","","","","","","","pt-BR","4dd65d311cd861546ccdf93ff2f794ca","Indexable",""
"https://teksea.net/videos/tekpower-scr-espanol-retificador-cargador/","494","137","3.606","36.373","Hard","","","","","","","","","","pt-BR","7b563c2d617f77a1bfd816b8672d352a","Indexable",""
"https://teksea.net/subcategoria/inversor-cc-ca/","430","125","3.440","37.291","Hard","","","","","","","","","","pt-BR","db6702096f4affbf455ea8e4e9c593c0","Indexable",""
"https://teksea.net/consolidacao-de-parceria-entre-empresas-enel-e-teksea/","1077","214","5.033","34.648","Hard","","","","","","","","","","pt-BR","2171f54040f4f9d6a132eafc67479600","Indexable",""
"https://teksea.net/atividades-no-navio-fsru-bw-magna-sob-um-novo-mundo-pos-virus/","939","185","5.076","41.763","Hard","","","","","","","","","","pt-BR","c8bf0fe3331f83982b14ac8a6fd99770","Indexable",""
"https://teksea.net/novo-navio-petroleiro-equipado-com-sistemas-teksea-rumo-a-fernando-de-noronha/","1101","204","5.397","36.844","Hard","","","","","","","","","","pt-BR","fc40a1f04ab4b0b66135982e3bcfe46a","Indexable",""
"https://teksea.net/produto/ccm-centro-de-controle-de-motores/","503","136","3.699","38.086","Hard","","","","","","","","","","pt-BR","ab53abe8347cc4f684b9917ac10667af","Indexable",""
"https://teksea.net/teksea-entrega-sistemas-de-energia-controle-comunicacao-e-automacao-para-navio-de-transporte-de-combustiveis/","1059","209","5.067","30.095","Hard","","","","","","","","","","pt-BR","267fe6415a4131b46e30d191f0f8b57a","Indexable",""
"https://teksea.net/noticias/page/2/","702","170","4.129","36.577","Hard","","","","","","","","","","pt-BR","e68edbbd3169b22c7adb86efde0dd7e3","Indexable",""
"https://teksea.net/produto/retificador-carregador-chaveado-portatil-tps125-p/","1026","272","3.772","48.896","Hard","","","","","","","","","","pt-BR","2b9eb500b0f0925ca8276ec625834789","Indexable",""
"https://teksea.net/central-de-documentos/?jsf=jet-engine&meta=pdf_tipo:manual","637","227","2.806","54.708","Fairly Hard","","","","","","","","","","pt-BR","d90d3fafbca80aee6721e3a630f9f2d1","Non-Indexable","Canonicalised"
"https://teksea.net/central-de-documentos/?jsf=jet-engine&meta=pdf_tipo:catalogo","863","337","2.561","48.074","Hard","","","","","","","","","","pt-BR","6f44433f6725e7b4c742dbf7b03c8f81","Non-Indexable","Canonicalised"
"https://teksea.net/2026/04/07/","491","130","3.777","39.143","Hard","","","","","","","","","","pt-BR","71eff6008df280bd6062d3959f882ac7","Non-Indexable","noindex"
"https://teksea.net/videos/tekmation-thor-monitoramento-inteligente-para-telecomunicacoes/","495","136","3.640","33.941","Hard","","","","","","","","","","pt-BR","4d56b9a5361b79b335c45cc4f8a7bcd7","Indexable",""
"https://teksea.net/produto/tekcharger-swm/","752","217","3.465","43.680","Hard","","","","","","","","","","pt-BR","f3a6178ad9df79b740d65b67684fe9e9","Indexable",""
"https://teksea.net/videos/tekpower-tps-retificador-carregador/","490","135","3.630","37.231","Hard","","","","","","","","","","pt-BR","5ec12f52b42d7086fd237c778a875ab1","Indexable",""
"https://teksea.net/subcategoria/navegacao-e-comunicacao/","470","146","3.219","35.088","Hard","","","","","","","","","","pt-BR","7fb9bc3d7028085aa1160e102bfd1b5","Indexable",""
"https://teksea.net/2026/03/25/","679","158","4.297","35.890","Hard","","","","","","","","","","pt-BR","20536d3aad5df2e55c35564815614db8","Non-Indexable","noindex"
"https://teksea.net/produto/kral-bombas-z-series/","955","217","4.401","40.964","Hard","","","","","","","","","","pt-BR","60b29b5be45694659e867a7e4acd4a48","Indexable",""
"https://teksea.net/produto/vhf-icom-m506/","964","247","3.903","57.807","Fairly Hard","","","","","","","","","","pt-BR","574ef53ef1dd0dba598b8884694f7680","Indexable",""
"https://teksea.net/produto/kral-bombas-serie-l/","834","198","4.212","43.402","Hard","","","","","","","","","","pt-BR","dbbc0120b49103775f2f440103fc55fa","Indexable",""
"https://teksea.net/produto/retificador-carregador-chaveado-tps-48/","1038","275","3.775","45.540","Hard","","","","","","","","","","pt-BR","2e4644c39c7cbd7d266878887a96b127","Indexable",""
"https://teksea.net/produto/motor-h-eco/","785","222","3.536","52.044","Fairly Hard","","","","","","","","","","pt-BR","bfb3ad1307ba58c1393e244147c23d8c","Indexable",""
"https://teksea.net/entrega-de-sistemas-de-energia-a-eletrobras-furnas/","946","188","5.032","37.804","Hard","","","","","","","","","","pt-BR","d28132aa1b4193890526f692ce6bca65","Indexable",""
"https://teksea.net/teksea-obtem-certificacao-iso-450012018-e-fortalece-sua-cultura-de-saude-e-seguranca-no-trabalho/","773","173","4.468","39.119","Hard","","","","","","","","","","pt-BR","f00a9f90c2513251ebaf5772603e4dd5","Indexable",""
"https://teksea.net/teksea-conquista-certificacao-iso-140012015-e-reforca-seu-compromisso-com-a-sustentabilidade-e-a-gestao-ambiental-responsavel/","764","172","4.442","36.781","Hard","","","","","","","","","","pt-BR","9151683934227c2d98677110cd75644c","Indexable",""
"https://teksea.net/videos/tekpower-scr-retificador-carregador/","480","134","3.582","37.877","Hard","","","","","","","","","","pt-BR","8866bb6be5ce464486a95370a9fad768","Indexable",""
"https://teksea.net/produto/ups-industrial-full-igbt/","943","267","3.532","53.877","Fairly Hard","","","","","","","","","","pt-BR","aa37500c6e8762d1e09be3323ce7b1c9","Indexable",""
"https://teksea.net/produto/ups-comercial/","2851","918","3.106","87.272","Easy","","","","","","","","","","pt-BR","84fba23e86eac4b590bd3710c50f086f","Indexable",""
"https://teksea.net/produto/conversor-estatico-de-frequencia-400hz/","875","247","3.543","53.570","Fairly Hard","","","","","","","","","","pt-BR","7e6708658fe7d17c1217879aa4b637b","Indexable",""
"https://teksea.net/produto/inversor-cc-ca-rack-19/","1993","559","3.565","71.116","Fairly Easy","","","","","","","","","","pt-BR","a24bec1e6956d4adf428277074884132","Indexable",""
"https://teksea.net/produto/ups-modular/","825","263","3.137","58.549","Fairly Hard","","","","","","","","","","pt-BR","bae7ec55139b3287f0cc436a879ef1c3","Indexable",""
"https://teksea.net/produto/inversor-cc-ca-industrial/","1048","287","3.652","52.738","Fairly Hard","","","","","","","","","","pt-BR","1db1b618824b809e83638b4ee9dbf95f","Indexable",""
"https://teksea.net/produto/kral-bombas-serie-c/","926","214","4.327","47.404","Hard","","","","","","","","","","pt-BR","f82450dd11e28c3d245f248371ab5ab9","Indexable",""
"https://teksea.net/produto/wheelhouse-tekmation-computer-touch-screen/","450","130","3.462","34.874","Hard","","","","","","","","","","pt-BR","df1a57a4fba1bc01e8c2e9956e27dfb2","Indexable",""
"https://teksea.net/central-de-documentos/","1079","442","2.441","56.405","Fairly Hard","","","","","","","","","","pt-BR","671c0e8f20df796e34e4d2421b5ec13c","Indexable",""
"https://teksea.net/teksea-entrega-1-dos-6-rebocadores-a-svitzer/","781","170","4.594","42.829","Hard","","","","","","","","","","pt-BR","d5fd553feffec139a588bd369e74622","Indexable",""
"https://teksea.net/videos/tekpower-bki-sistemas-inversores-cc-ca-com-chave-estatica/","498","135","3.689","37.288","Hard","","","","","","","","","","pt-BR","bf8a463fcc4db7e2652bf4bb1d7a734c","Indexable",""
"https://teksea.net/2026/02/26/","829","170","4.876","34.726","Hard","","","","","","","","","","pt-BR","8b3f834a6a103e5df8e8d38ce57b9dda","Non-Indexable","noindex"
"https://teksea.net/videos/sistema-de-energia-para-telecomunicacoes-tekpower-by-teksea/","500","135","3.704","35.229","Hard","","","","","","","","","","pt-BR","406691dfcea5a131728264b315a24c12","Indexable",""
