"Address","Occurrences","Meta Robots 1","X-Robots-Tag 1","Meta Refresh 1","Canonical Link Element 1","HTTP Canonical","Indexability","Indexability Status"
"https://teksea.net/","1","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://teksea.net/","","Indexable",""
"https://teksea.net/wp-content/uploads/2026/02/svg-Bombas-e-Fluxometro.svg","0","","","","","","Indexable",""
"https://teksea.net/wp-content/plugins/creame-whatsapp-me/public/css/joinchat-btn.min.css?ver=6.2.3","0","","","","","","Indexable",""
"https://teksea.net/wp-content/uploads/2026/02/svg-Mobilidade-Eletrica.svg","0","","","","","","Indexable",""
"https://teksea.net/wp-content/uploads/2026/02/Assinatura-Horizontal-Preta.svg","0","","","","","","Indexable",""
"https://teksea.net/wp-content/uploads/2026/02/svg-Acucar-Etanol.svg","0","","","","","","Indexable",""
"https://teksea.net/mercados-que-atendemos/hidroeletrica/","1","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://teksea.net/mercados-que-atendemos/hidroeletrica/","","Indexable",""
"https://teksea.net/produto/tekpower-scr/","1","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://teksea.net/produto/tekpower-scr/","","Indexable",""
"https://teksea.net/produtos/","1","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://teksea.net/produtos/","","Indexable",""
"https://teksea.net/subcategoria/tiristorizados-scr/","1","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://teksea.net/subcategoria/tiristorizados-scr/","","Indexable",""
"https://teksea.net/eventos/flibs-fort-lauderdale-international-boat-show/","1","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://teksea.net/eventos/flibs-fort-lauderdale-international-boat-show/","","Indexable",""
"https://teksea.net/wp-content/uploads/2026/02/img_utilidades_e_infraestrutura.webp","0","","","","","","Indexable",""
"https://teksea.net/wp-content/plugins/gtranslate/js/dropdown.js?ver=3.1.1","0","","","","","","Indexable",""
"https://teksea.net/wp-content/uploads/2026/03/kral_esta_es_leo_lubrificante-1024x1024.webp","0","","","","","","Indexable",""
"https://teksea.net/wp-content/uploads/2026/03/ams1024_m_dulo_para_monitora_o_e_alarmes-1024x1024.webp","0","","","","","","Indexable",""
"https://teksea.net/eventos/international-workboat-show/","1","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://teksea.net/eventos/international-workboat-show/","","Indexable",""
"https://teksea.net/wp-includes/js/jquery/jquery.min.js?ver=3.7.1","0","","","","","","Indexable",""
"https://teksea.net/mercados-que-atendemos/telecomunicacoes/","1","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://teksea.net/mercados-que-atendemos/telecomunicacoes/","","Indexable",""
"https://teksea.net/wp-content/cache/min/1/wp-content/themes/hello-elementor/assets/js/hello-frontend.js?ver=1782299569","0","","","","","","Indexable",""
"https://teksea.net/wp-content/uploads/2026/02/svg-Papel-Celulose.svg","0","","","","","","Indexable",""
"https://teksea.net/wp-content/uploads/2026/03/gradil_tekbox_1-1024x1024.webp","0","","","","","","Indexable",""
"https://teksea.net/mercados-que-atendemos/petroleo-gas/","1","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://teksea.net/mercados-que-atendemos/petroleo-gas/","","Indexable",""
"https://teksea.net/wp-content/uploads/2026/02/svg-Representante.svg","0","","","","","","Indexable",""
"https://teksea.net/wp-content/uploads/2026/03/images-1.jpeg","0","","","","","","Indexable",""
"https://teksea.net/wp-content/uploads/2026/02/scr3_1_02_04_25-1024x1024.webp","0","","","","","","Indexable",""
"https://teksea.net/wp-includes/js/jquery/jquery-migrate.min.js?ver=3.4.1","0","","","","","","Indexable",""
"https://teksea.net/subcategoria/gateways-proprietarios-multiprotocolos/","1","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://teksea.net/subcategoria/gateways-proprietarios-multiprotocolos/","","Indexable",""
"https://teksea.net/segmento/bombas-e-fluxometros/","1","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://teksea.net/segmento/bombas-e-fluxometros/","","Indexable",""
"https://teksea.net/subcategoria/parafuso-triplo/","1","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://teksea.net/subcategoria/parafuso-triplo/","","Indexable",""
"https://teksea.net/subcategoria/ups-nobreak/","1","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://teksea.net/subcategoria/ups-nobreak/","","Indexable",""
"https://teksea.net/wp-content/uploads/2026/02/svg-Naval-Portos.svg","0","","","","","","Indexable",""
"https://teksea.net/subcategoria/radio-telecom/","1","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://teksea.net/subcategoria/radio-telecom/","","Indexable",""
"https://teksea.net/eventos/nt-expo-negocios-nos-trilhos/","1","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://teksea.net/eventos/nt-expo-negocios-nos-trilhos/","","Indexable",""
"https://teksea.net/wp-content/uploads/2026/02/svg-Petroleo-Gas.svg","0","","","","","","Indexable",""
"https://teksea.net/wp-content/uploads/2026/02/svg-fale-com-a-TekSea.svg","0","","","","","","Indexable",""
"https://teksea.net/produto/consoles-e-mesas-de-controle/","1","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://teksea.net/produto/consoles-e-mesas-de-controle/","","Indexable",""
"https://teksea.net/wp-content/uploads/2026/02/svg-Eventos.svg","0","","","","","","Indexable",""
"https://teksea.net/wp-content/uploads/2026/03/scr_igbt_1_02_04_25-1024x1024.webp","0","","","","","","Indexable",""
"https://teksea.net/wp-content/uploads/2026/02/svg-Quem-Somos.svg","0","","","","","","Indexable",""
"https://teksea.net/produto/industria-paineis-de-distribuicao-eletrica/","1","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://teksea.net/produto/industria-paineis-de-distribuicao-eletrica/","","Indexable",""
"https://teksea.net/wp-content/uploads/2026/02/svg-Documentacao.svg","0","","","","","","Indexable",""
"https://teksea.net/subcategoria/baterias/","1","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://teksea.net/subcategoria/baterias/","","Indexable",""
"https://teksea.net/mercados-que-atendemos/saneamento/","1","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://teksea.net/mercados-que-atendemos/saneamento/","","Indexable",""
"https://teksea.net/produto/iot-internet-of-things-skytek/","1","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://teksea.net/produto/iot-internet-of-things-skytek/","","Indexable",""
"https://teksea.net/produto/retificador-carregador-chaveado-tps125/","1","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://teksea.net/produto/retificador-carregador-chaveado-tps125/","","Indexable",""
"https://teksea.net/produto/gradil-tekbox-heavy-duty/","1","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://teksea.net/produto/gradil-tekbox-heavy-duty/","","Indexable",""
"https://teksea.net/teksea-e-recertificada-na-iso-90012015-consolidando-seu-padrao-de-excelencia-em-qualidade/","1","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://teksea.net/teksea-e-recertificada-na-iso-90012015-consolidando-seu-padrao-de-excelencia-em-qualidade/","","Indexable",""
"https://teksea.net/wp-content/uploads/2026/02/svg-Siderurgia-mineracao.svg","0","","","","","","Indexable",""
"https://teksea.net/eventos/sc-expo-defense/","1","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://teksea.net/eventos/sc-expo-defense/","","Indexable",""
"https://teksea.net/wp-content/uploads/2026/02/svg-Automacao.svg","0","","","","","","Indexable",""
"https://teksea.net/wp-content/cache/min/1/wp-content/plugins/jet-search/assets/lib/jet-plugins/jet-plugins.js?ver=1782299569","0","","","","","","Indexable",""
"https://teksea.net/wp-includes/js/imagesloaded.min.js?ver=5.0.0","0","","","","","","Indexable",""
"https://teksea.net/sobre-nos/","1","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://teksea.net/sobre-nos/","","Indexable",""
"https://teksea.net/mercados-que-atendemos/transporte/","1","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://teksea.net/mercados-que-atendemos/transporte/","","Indexable",""
"https://teksea.net/wp-content/uploads/2026/03/images-2.jpeg","0","","","","","","Indexable",""
"https://teksea.net/wp-content/uploads/2026/02/img_telecomunica_es_e_data_center.webp","0","","","","","","Indexable",""
"https://teksea.net/wp-content/uploads/2026/02/img_leo_g_s_e_offshore.webp","0","","","","","","Indexable",""
"https://teksea.net/produto/thor-monitoramento-remoto/","1","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://teksea.net/produto/thor-monitoramento-remoto/","","Indexable",""
"https://teksea.net/wp-content/uploads/2026/03/img_post_noticia_auditoria.webp","0","","","","","","Indexable",""
"https://teksea.net/wp-content/cache/min/1/wp-content/plugins/mask-form-elementor/assets/js/new-input-mask.js?ver=1782299569","0","","","","","","Indexable",""
"https://teksea.net/wp-content/plugins/download-manager/assets/js/front.min.js?ver=3.3.62","0","","","","","","Indexable",""
"https://teksea.net/cdn-cgi/scripts/5c5dd728/cloudflare-static/email-decode.min.js","0","","","","","","Indexable",""
"https://teksea.net/wp-content/uploads/2026/03/kral_bombas_s_rie_k-1024x1024.webp","0","","","","","","Indexable",""
"https://teksea.net/wp-content/uploads/2026/03/images-3.jpeg","0","","","","","","Indexable",""
"https://teksea.net/wp-content/uploads/2026/02/svg-Acessorios.svg","0","","","","","","Indexable",""
"https://teksea.net/produto/bms-sistema-de-monitoramento-de-baterias/","1","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://teksea.net/produto/bms-sistema-de-monitoramento-de-baterias/","","Indexable",""
"https://teksea.net/investimentos-bacia-de-campos-setor-offshore/","1","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://teksea.net/investimentos-bacia-de-campos-setor-offshore/","","Indexable",""
"https://teksea.net/wp-content/uploads/2026/04/OFF-TEKSEA-SITE-NOTICIA-1-scaled.png","0","","","","","","Indexable",""
"https://teksea.net/produto/tekleakage-monitoramento-de-isolacao-em-barramentos-eletricos/","1","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://teksea.net/produto/tekleakage-monitoramento-de-isolacao-em-barramentos-eletricos/","","Indexable",""
"https://teksea.net/wp-content/uploads/2026/03/corenet_corebox_g2-1024x1024.webp","0","","","","","","Indexable",""
"https://teksea.net/produto/teknav-nlc-painel-luzes-de-navegacao-e-sinalizacao/","1","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://teksea.net/produto/teknav-nlc-painel-luzes-de-navegacao-e-sinalizacao/","","Indexable",""
"https://teksea.net/subcategoria/compactos-moveis/","1","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://teksea.net/subcategoria/compactos-moveis/","","Indexable",""
"https://teksea.net/wp-content/uploads/2026/03/kral_display_e_unidade_de_processamento_bem500-1024x1024.webp","0","","","","","","Indexable",""
"https://teksea.net/mercados-que-atendemos/mobilidade-eletrica/","1","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://teksea.net/mercados-que-atendemos/mobilidade-eletrica/","","Indexable",""
"https://teksea.net/wp-content/uploads/2026/02/svg-Energia.svg","0","","","","","","Indexable",""
"https://teksea.net/wp-content/uploads/2026/02/svg-Transporte.svg","0","","","","","","Indexable",""
"https://teksea.net/wp-content/uploads/2026/02/img_industrial.webp","0","","","","","","Indexable",""
"https://teksea.net/wp-content/uploads/2026/02/svg-video.svg","0","","","","","","Indexable",""
"https://teksea.net/wp-content/uploads/2026/02/svg-Defesa-Seguranca.svg","0","","","","","","Indexable",""
"https://teksea.net/documentacao/","1","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://teksea.net/documentacao/","","Indexable",""
"https://teksea.net/subcategoria/conversor-estatico/","1","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://teksea.net/subcategoria/conversor-estatico/","","Indexable",""
"https://teksea.net/wp-content/uploads/2026/03/tekmation_iamcs_sistema_integrado_de_automa_o-1024x1024.webp","0","","","","","","Indexable",""
"https://teksea.net/wp-content/cache/min/1/lenis@1.1.18/dist/lenis.min.js?ver=1782299569","0","","","","","","Indexable",""
"https://teksea.net/wp-content/uploads/2026/03/tps125_1_02_04_25-1024x1024.webp","0","","","","","","Indexable",""
"https://teksea.net/wp-content/uploads/2026/02/svg-Energia-Critica.svg","0","","","","","","Indexable",""
"https://teksea.net/wp-content/plugins/elementor/assets/js/webpack.runtime.min.js?ver=4.1.4","0","","","","","","Indexable",""
"https://teksea.net/auditoria-da-petrobras-e-concluida-com-sucesso-e-reforca-qualidade-da-teksea/","1","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://teksea.net/auditoria-da-petrobras-e-concluida-com-sucesso-e-reforca-qualidade-da-teksea/","","Indexable",""
"https://teksea.net/mercados-que-atendemos/defesa-seguranca/","1","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://teksea.net/mercados-que-atendemos/defesa-seguranca/","","Indexable",""
"https://teksea.net/wp-content/uploads/2026/04/img_bumenau_atualizado.webp","0","","","","","","Indexable",""
"https://teksea.net/wp-includes/js/dist/hooks.min.js?ver=7496969728ca0f95732d","0","","","","","","Indexable",""
"https://teksea.net/wp-content/plugins/download-manager/assets/modal/wpdm-modal.min.js?ver=3.3.62","0","","","","","","Indexable",""
"https://teksea.net/produto/kral-display-e-unidade-de-processamento-bem500/","1","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://teksea.net/produto/kral-display-e-unidade-de-processamento-bem500/","","Indexable",""
"https://teksea.net/wp-content/plugins/creame-whatsapp-me/public/js/joinchat.min.js?ver=6.2.3","0","","","","","","Indexable",""
"https://teksea.net/produto/ups-industrial-scr-igbt/","1","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://teksea.net/produto/ups-industrial-scr-igbt/","","Indexable",""
"https://teksea.net/wp-content/uploads/2026/02/Logo-Teksea-Branco.svg","0","","","","","","Indexable",""
"https://teksea.net/produto/tms-1000-monitoracao-e-alarmes-de-tanques/","1","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://teksea.net/produto/tms-1000-monitoracao-e-alarmes-de-tanques/","","Indexable",""
"https://teksea.net/wp-content/uploads/2026/02/svg-Saneamento.svg","0","","","","","","Indexable",""
"https://teksea.net/wp-content/uploads/2026/03/corebox_smart_g1-1024x1024.webp","0","","","","","","Indexable",""
"https://teksea.net/subcategoria/protecao/","1","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://teksea.net/subcategoria/protecao/","","Indexable",""
"https://teksea.net/mercados-que-atendemos/acucar-etanol/","1","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://teksea.net/mercados-que-atendemos/acucar-etanol/","","Indexable",""
"https://teksea.net/wp-content/uploads/2026/03/NT-Expo-_-o-que-fazer-no-terceiro-dia.jpg","0","","","","","","Indexable",""
"https://teksea.net/wp-content/uploads/2026/03/gen1.webp","0","","","","","","Indexable",""
"https://teksea.net/segmento/automacao/","1","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://teksea.net/segmento/automacao/","","Indexable",""
"https://teksea.net/mercados-que-atendemos/siderurgia-mineracao/","1","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://teksea.net/mercados-que-atendemos/siderurgia-mineracao/","","Indexable",""
"https://teksea.net/noticias/","1","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://teksea.net/noticias/","","Indexable",""
"https://teksea.net/segmento/acessorios/","1","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://teksea.net/segmento/acessorios/","","Indexable",""
"https://teksea.net/produto/marine-paineis-distribuicao-principal-e-auxiliares/","1","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://teksea.net/produto/marine-paineis-distribuicao-principal-e-auxiliares/","","Indexable",""
"https://teksea.net/wp-content/plugins/elementor-pro/assets/js/elements-handlers.min.js?ver=4.1.2","0","","","","","","Indexable",""
"https://teksea.net/wp-content/plugins/elementor/assets/lib/swiper/v8/swiper.min.js?ver=8.4.5","0","","","","","","Indexable",""
"https://teksea.net/wp-content/cache/min/1/wp-content/plugins/mask-form-elementor/assets/js/custom-mask-script.js?ver=1782299569","0","","","","","","Indexable",""
"https://teksea.net/produto/kral-estacoes-oleo-lubrificante/","1","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://teksea.net/produto/kral-estacoes-oleo-lubrificante/","","Indexable",""
"https://teksea.net/wp-content/uploads/2026/02/img_sp.webp","0","","","","","","Indexable",""
"https://teksea.net/produto/kral-bombas-serie-k/","1","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://teksea.net/produto/kral-bombas-serie-k/","","Indexable",""
"https://teksea.net/mercados-que-atendemos/energia/","1","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://teksea.net/mercados-que-atendemos/energia/","","Indexable",""
