"Address","Occurrences","Meta Robots 1","X-Robots-Tag 1","Meta Refresh 1","Canonical Link Element 1","HTTP Canonical","Indexability","Indexability Status"
"https://teksea.net/wp-content/cache/background-css/1/teksea.net/wp-content/uploads/elementor/css/post-44.css?ver=1783441924&wpr_t=1783432579","0","","","","","","Indexable",""
"https://teksea.net/wp-content/plugins/elementor-pro/assets/css/widget-share-buttons.min.css?ver=4.1.2","0","","","","","","Indexable",""
"https://teksea.net/wp-content/plugins/elementor/assets/css/widget-heading.min.css?ver=4.1.4","0","","","","","","Indexable",""
"https://teksea.net/wp-content/uploads/elementor/css/post-21.css?ver=1783441923","0","","","","","","Indexable",""
"https://teksea.net/wp-content/cache/min/1/wp-content/themes/hello-elementor/assets/css/theme.css?ver=1783441967","0","","","","","","Indexable",""
"https://teksea.net/wp-content/plugins/elementor-pro/assets/css/widget-breadcrumbs.min.css?ver=4.1.2","0","","","","","","Indexable",""
"https://teksea.net/wp-content/cache/min/1/wp-content/plugins/jet-engine/assets/css/frontend.css?ver=1783441967","0","","","","","","Indexable",""
"https://teksea.net/wp-content/uploads/elementor/css/post-1311.css?ver=1783441924","0","","","","","","Indexable",""
"https://teksea.net/wp-content/plugins/elementor-pro/assets/css/widget-posts.min.css?ver=4.1.2","0","","","","","","Indexable",""
"https://teksea.net/wp-content/cache/min/1/wp-content/themes/hello-elementor/assets/css/reset.css?ver=1783441967","0","","","","","","Indexable",""
"https://teksea.net/wp-content/uploads/2026/03/thor_monitoramento_remoto.webp","0","","","","","","Indexable",""
"https://teksea.net/wp-content/uploads/2026/03/bms_1_02_04_25.webp","0","","","","","","Indexable",""
"https://teksea.net/wp-content/uploads/2026/03/tekcharger_1_02_04_25-1024x1024.webp","0","","","","","","Indexable",""
"https://teksea.net/wp-content/uploads/2026/02/image_nossa_equipe.webp","0","","","","","","Indexable",""
"https://teksea.net/wp-content/uploads/2026/03/image_manufacturing_assessment_american_bureau_shipping2_1x.webp","0","","","","","","Indexable",""
"https://teksea.net/wp-content/uploads/2026/03/image_design_assessment_american_bureau_shipping_teksea_1x_1_1x.webp","0","","","","","","Indexable",""
"https://teksea.net/wp-content/uploads/2026/03/image_certificado_carregadores_de_baterias_tekcharger_bureau_veritas_teksea_1x_1_1x.webp","0","","","","","","Indexable",""
"https://teksea.net/wp-content/uploads/2026/03/image_type_approval_certificate_bridge_navigational_watch_alarm_system_abs_teksea_1x_1_1x.webp","0","","","","","","Indexable",""
"https://teksea.net/wp-content/uploads/2026/03/image_manufacturing_assessment_american_bureau_shipping_1x.webp","0","","","","","","Indexable",""
"https://teksea.net/wp-content/uploads/2026/03/image_ohs_835480_sistema_de_gest_o_de_saude_e_seguran_a_ocupacional_1x_1_1x.webp","0","","","","","","Indexable",""
"https://teksea.net/videos/tekmation-thor-monitoramento-inteligente-para-telecomunicacoes/","1","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://teksea.net/videos/tekmation-thor-monitoramento-inteligente-para-telecomunicacoes/","","Indexable",""
"https://teksea.net/wp-content/uploads/2026/03/image_certificado_tps48300_page_0001_1.webp","0","","","","","","Indexable",""
"https://teksea.net/wp-content/uploads/2026/03/image_fm_612678_sistema_de_gesta_o_da_qualidade.webp","0","","","","","","Indexable",""
"https://teksea.net/produto/tekcharger-swm/","1","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://teksea.net/produto/tekcharger-swm/","","Indexable",""
"https://teksea.net/wp-content/uploads/2026/03/image_el_cs_200037_page_0001_1.webp","0","","","","","","Indexable",""
"https://teksea.net/wp-content/uploads/2026/03/image_ensaios_clim_ticos_linha_tekpower_inpe_teksea_1x_1_1x.webp","0","","","","","","Indexable",""
"https://teksea.net/wp-content/uploads/2026/02/image_parceria_com_universidades.webp","0","","","","","","Indexable",""
"https://teksea.net/wp-content/uploads/2026/03/image_certificate_for_battery_and_accessories_bureau_veritas_1x.webp","0","","","","","","Indexable",""
"https://teksea.net/wp-content/uploads/2026/03/image_ensaios_de_vibra_o_linha_tekpower_ibec_teksea_1x_1_1x.webp","0","","","","","","Indexable",""
"https://teksea.net/wp-content/uploads/2026/03/image_acceptance_test_certificate_automa_o_rina_teksea_1x_1_1x.webp","0","","","","","","Indexable",""
"https://teksea.net/wp-content/uploads/2026/03/image_type_approval_certificate_automa_o_accu_e_abcu_abs_teksea_1x_1_1x.webp","0","","","","","","Indexable",""
"https://teksea.net/wp-content/uploads/2026/03/image_ensaios_de_choque_linha_tekpower_inpe_teksea_1x_1_1x.webp","0","","","","","","Indexable",""
"https://teksea.net/wp-content/uploads/2026/02/image_laborat_rios.webp","0","","","","","","Indexable",""
"https://teksea.net/wp-content/uploads/2026/03/image_technical_report_page_0001_1.webp","0","","","","","","Indexable",""
"https://teksea.net/wp-content/uploads/2026/03/image_ensaios_de_emi_emc_linha_tekpower_inpe_teksea_1x_1_1x.webp","0","","","","","","Indexable",""
"https://teksea.net/wp-content/uploads/2026/03/image_ems_835479_ssitema_de_gest_o_ambiental_1x_1_1x.webp","0","","","","","","Indexable",""
"https://teksea.net/wp-content/uploads/2026/03/gradil_tekbox_1.webp","0","","","","","","Indexable",""
"https://teksea.net/wp-content/uploads/2026/03/tps125_1_02_04_25.webp","0","","","","","","Indexable",""
"https://teksea.net/wp-content/uploads/2026/03/CRSL-0030.webp","0","","","","","","Indexable",""
"https://teksea.net/wp-content/uploads/2026/03/page_iot1_1.webp","0","","","","","","Indexable",""
"https://teksea.net/wp-content/uploads/2026/03/tks_png_page_empur_iamcs_1.webp","0","","","","","","Indexable",""
"https://teksea.net/videos/tekpower-tps-retificador-carregador/","1","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://teksea.net/videos/tekpower-tps-retificador-carregador/","","Indexable",""
"https://teksea.net/wp-content/uploads/2026/03/ind_stria_pain_is_de_distribui_o_el_trica.webp","0","","","","","","Indexable",""
"https://teksea.net/wp-content/uploads/2026/03/consoles_e_mesas_de_controle.webp","0","","","","","","Indexable",""
"https://teksea.net/subcategoria/navegacao-e-comunicacao/","1","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://teksea.net/subcategoria/navegacao-e-comunicacao/","","Indexable",""
"https://teksea.net/2026/03/25/","1","noindex, follow","","","","","Non-Indexable","noindex"
"https://teksea.net/wp-content/uploads/2026/03/kral_bombas_z_series-1024x1024.webp","0","","","","","","Indexable",""
"https://teksea.net/produto/kral-bombas-z-series/","1","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://teksea.net/produto/kral-bombas-z-series/","","Indexable",""
"https://teksea.net/produto/vhf-icom-m506/","1","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://teksea.net/produto/vhf-icom-m506/","","Indexable",""
"https://teksea.net/wp-content/uploads/2026/03/vhf_icom_m506-1024x1024.webp","0","","","","","","Indexable",""
"https://teksea.net/wp-content/uploads/2026/03/kral_bombas_s_rie_l-1-1024x1024.webp","0","","","","","","Indexable",""
"https://teksea.net/wp-content/uploads/2026/03/motor_h_eco-1024x1024.webp","0","","","","","","Indexable",""
"https://teksea.net/wp-content/uploads/2026/03/tps48_1_02_04_25-1024x1024.webp","0","","","","","","Indexable",""
"https://teksea.net/wp-content/uploads/2026/03/thor_monitoramento_remoto-1024x1024.webp","0","","","","","","Indexable",""
"https://teksea.net/produto/kral-bombas-serie-l/","1","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://teksea.net/produto/kral-bombas-serie-l/","","Indexable",""
"https://teksea.net/produto/retificador-carregador-chaveado-tps-48/","1","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://teksea.net/produto/retificador-carregador-chaveado-tps-48/","","Indexable",""
"https://teksea.net/produto/motor-h-eco/","1","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://teksea.net/produto/motor-h-eco/","","Indexable",""
"https://teksea.net/wp-includes/js/jquery/ui/datepicker.min.js?ver=1.13.3","0","","","","","","Indexable",""
"https://teksea.net/wp-content/cache/min/1/wp-content/plugins/jet-smart-filters/assets/js/public.js?ver=1782299658","0","","","","","","Indexable",""
"https://teksea.net/wp-content/uploads/2026/03/img_post_noticia_iso_14001.webp","0","","","","","","Indexable",""
"https://teksea.net/entrega-de-sistemas-de-energia-a-eletrobras-furnas/","1","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://teksea.net/entrega-de-sistemas-de-energia-a-eletrobras-furnas/","","Indexable",""
"https://teksea.net/teksea-obtem-certificacao-iso-450012018-e-fortalece-sua-cultura-de-saude-e-seguranca-no-trabalho/","1","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://teksea.net/teksea-obtem-certificacao-iso-450012018-e-fortalece-sua-cultura-de-saude-e-seguranca-no-trabalho/","","Indexable",""
"https://teksea.net/wp-content/uploads/2026/02/img_post_noticia_7.webp","0","","","","","","Indexable",""
"https://teksea.net/wp-content/uploads/2026/03/img_post_noticia_iso_45001.webp","0","","","","","","Indexable",""
"https://teksea.net/teksea-conquista-certificacao-iso-140012015-e-reforca-seu-compromisso-com-a-sustentabilidade-e-a-gestao-ambiental-responsavel/","1","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://teksea.net/teksea-conquista-certificacao-iso-140012015-e-reforca-seu-compromisso-com-a-sustentabilidade-e-a-gestao-ambiental-responsavel/","","Indexable",""
"https://teksea.net/wp-content/plugins/elementor-pro/assets/lib/sticky/jquery.sticky.min.js?ver=4.1.2","0","","","","","","Indexable",""
"https://teksea.net/wp-content/uploads/2026/02/scr3_1_02_04_25.webp","0","","","","","","Indexable",""
"https://teksea.net/videos/tekpower-scr-retificador-carregador/","1","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://teksea.net/videos/tekpower-scr-retificador-carregador/","","Indexable",""
"https://teksea.net/wp-content/uploads/2026/03/ups_comercial_1_02_04_25-1024x1024.webp","0","","","","","","Indexable",""
"https://teksea.net/wp-content/uploads/2026/06/inversor_cc_ca_rack_19_11_05_25-1024x1024.webp","0","","","","","","Indexable",""
"https://teksea.net/wp-content/cache/min/1/wp-content/plugins/mask-form-elementor/assets/deprecate_js/maskformelementor.js?ver=1782299658","0","","","","","","Indexable",""
"https://teksea.net/wp-content/uploads/2026/03/bki_1_02_04_25-1024x1024.webp","0","","","","","","Indexable",""
"https://teksea.net/produto/ups-industrial-full-igbt/","1","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://teksea.net/produto/ups-industrial-full-igbt/","","Indexable",""
"https://teksea.net/produto/ups-comercial/","1","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://teksea.net/produto/ups-comercial/","","Indexable",""
"https://teksea.net/produto/conversor-estatico-de-frequencia-400hz/","1","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://teksea.net/produto/conversor-estatico-de-frequencia-400hz/","","Indexable",""
"https://teksea.net/wp-content/plugins/mask-form-elementor/assets/deprecate_js/jquery.mask.min.js?ver=1.0","0","","","","","","Indexable",""
"https://teksea.net/wp-content/uploads/2026/03/conversor_estatico_de_frequencia_1_06_04_25-1024x1024.webp","0","","","","","","Indexable",""
"https://teksea.net/produto/inversor-cc-ca-rack-19/","1","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://teksea.net/produto/inversor-cc-ca-rack-19/","","Indexable",""
"https://teksea.net/wp-content/plugins/wp-rocket/assets/js/wpr-beacon.min.js","0","","","","","","Indexable",""
"https://teksea.net/wp-content/uploads/2026/03/ups_modular_3_02_04_25-1024x1024.webp","0","","","","","","Indexable",""
"https://teksea.net/wp-content/uploads/2026/03/kral_bombas_s_rie_c-1024x1024.webp","0","","","","","","Indexable",""
"https://teksea.net/produto/ups-modular/","1","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://teksea.net/produto/ups-modular/","","Indexable",""
"https://teksea.net/wp-content/uploads/2026/03/ups_full_igbt_1_02_04_25-1024x1024.webp","0","","","","","","Indexable",""
"https://teksea.net/wp-content/uploads/2026/06/inversor_cc_ca_rack_19_11_05_25.webp","0","","","","","","Indexable",""
"https://teksea.net/produto/inversor-cc-ca-industrial/","1","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://teksea.net/produto/inversor-cc-ca-industrial/","","Indexable",""
"https://teksea.net/produto/kral-bombas-serie-c/","1","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://teksea.net/produto/kral-bombas-serie-c/","","Indexable",""
"https://teksea.net/wp-content/uploads/2026/03/ups_modular_3_02_04_25.webp","0","","","","","","Indexable",""
"https://teksea.net/wp-content/uploads/2026/03/ups_comercial_1_02_04_25.webp","0","","","","","","Indexable",""
"https://teksea.net/wp-content/uploads/2026/03/conversor_estatico_de_frequencia_1_06_04_25.webp","0","","","","","","Indexable",""
"https://teksea.net/wp-content/uploads/2026/03/bki_1_02_04_25.webp","0","","","","","","Indexable",""
"https://teksea.net/wp-content/uploads/2026/03/kral_bombas_s_rie_c.webp","0","","","","","","Indexable",""
"https://teksea.net/wp-content/uploads/2026/03/ups_full_igbt_1_02_04_25.webp","0","","","","","","Indexable",""
"https://teksea.net/wp-content/uploads/2026/03/motor_h_eco.webp","0","","","","","","Indexable",""
"https://teksea.net/wp-content/uploads/2026/03/tps48_1_02_04_25.webp","0","","","","","","Indexable",""
"https://teksea.net/wp-content/uploads/2026/03/kral_bombas_s_rie_l-1.webp","0","","","","","","Indexable",""
"https://teksea.net/wp-content/uploads/2026/03/vhf_icom_m506.webp","0","","","","","","Indexable",""
"https://teksea.net/wp-content/uploads/2026/03/kral_bombas_z_series.webp","0","","","","","","Indexable",""
"https://teksea.net/wp-content/uploads/2026/03/wheelhouse_tekmation_computer_touch_screen-1024x1024.webp","0","","","","","","Indexable",""
"https://teksea.net/wp-content/uploads/2026/03/tekcharger_1_02_04_25.webp","0","","","","","","Indexable",""
"https://teksea.net/wp-content/uploads/2026/04/OFF-TEKSEA-SITE-NOTICIA-1-1024x479.png","0","","","","","","Indexable",""
"https://teksea.net/wp-content/plugins/jet-search/assets/lib/chosen/chosen.min.css?ver=1.8.7","0","","","","","","Indexable",""
"https://teksea.net/wp-content/themes/hello-elementor/assets/css/header-footer.css?ver=3.4.9","0","","","","","","Indexable",""
"https://teksea.net/wp-content/plugins/jet-search/assets/css/jet-search.css?ver=3.6.1.2","0","","","","","","Indexable",""
"https://teksea.net/wp-content/uploads/elementor/css/post-44.css?ver=1783441924","0","","","","","","Indexable",""
"https://teksea.net/wp-content/plugins/mask-form-elementor/assets/js/new-input-mask.js?ver=4.4.3","0","","","","","","Indexable",""
"https://teksea.net/wp-content/plugins/jet-search/assets/lib/jet-plugins/jet-plugins.js?ver=1.0.0","0","","","","","","Indexable",""
"https://teksea.net/wp-content/plugins/download-manager/assets/wpdm-iconfont/css/wpdm-icons.css?ver=7.0","0","","","","","","Indexable",""
"https://teksea.net/produto/wheelhouse-tekmation-computer-touch-screen/","1","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://teksea.net/produto/wheelhouse-tekmation-computer-touch-screen/","","Indexable",""
"https://teksea.net/wp-content/plugins/jet-engine/assets/js/frontend/modules/jet-smart-filters.js?ver=3.8.11.1","0","","","","","","Indexable",""
"https://teksea.net/wp-content/uploads/elementor/css/post-1652.css?ver=1783441966","0","","","","","","Indexable",""
"https://teksea.net/wp-content/plugins/jet-smart-filters/assets/js/public.js?ver=3.8.3.1","0","","","","","","Indexable",""
"https://teksea.net/wp-content/themes/hello-elementor/assets/js/hello-frontend.js?ver=3.4.9","0","","","","","","Indexable",""
"https://teksea.net/wp-content/themes/hello-elementor/assets/css/reset.css?ver=3.4.9","0","","","","","","Indexable",""
"https://teksea.net/wp-content/plugins/download-manager/assets/css/front-dark.min.css?ver=3.3.62","0","","","","","","Indexable",""
"https://teksea.net/wp-content/themes/hello-elementor/assets/css/theme.css?ver=3.4.9","0","","","","","","Indexable",""
"https://teksea.net/wp-content/plugins/jet-engine/assets/js/frontend/frontend.js?ver=3.8.11.1","0","","","","","","Indexable",""
"https://teksea.net/wp-content/plugins/download-manager/assets/css/front.min.css?ver=3.3.62","0","","","","","","Indexable",""
"https://teksea.net/wp-content/uploads/elementor/css/post-1659.css?ver=1783441966","0","","","","","","Indexable",""
"https://teksea.net/wp-content/plugins/mask-form-elementor/assets/js/custom-mask-script.js?ver=4.4.3","0","","","","","","Indexable",""
"https://teksea.net/wp-content/plugins/jet-engine/assets/css/frontend.css?ver=3.8.11.1","0","","","","","","Indexable",""
"https://teksea.net/wp-content/uploads/2026/03/tps125p_1_02_04_25.webp","0","","","","","","Indexable",""
"https://teksea.net/wp-content/uploads/2026/02/img_post_noticia_01.webp","0","","","","","","Indexable",""
"https://teksea.net/central-de-documentos/","1","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://teksea.net/central-de-documentos/","","Indexable",""
"https://teksea.net/wp-content/uploads/2026/03/ccm_centro_de_controle_de_motores.webp","0","","","","","","Indexable",""
"https://teksea.net/wp-content/uploads/2026/03/tps24_1_02_04_25.webp","0","","","","","","Indexable",""
"https://teksea.net/teksea-entrega-1-dos-6-rebocadores-a-svitzer/","1","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://teksea.net/teksea-entrega-1-dos-6-rebocadores-a-svitzer/","","Indexable",""
"https://teksea.net/wp-content/uploads/2026/03/wheelhouse_tekmation_computer_touch_screen.webp","0","","","","","","Indexable",""
"https://teksea.net/videos/tekpower-bki-sistemas-inversores-cc-ca-com-chave-estatica/","1","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://teksea.net/videos/tekpower-bki-sistemas-inversores-cc-ca-com-chave-estatica/","","Indexable",""
"https://teksea.net/2026/02/26/","1","noindex, follow","","","","","Non-Indexable","noindex"
"https://teksea.net/videos/sistema-de-energia-para-telecomunicacoes-tekpower-by-teksea/","1","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://teksea.net/videos/sistema-de-energia-para-telecomunicacoes-tekpower-by-teksea/","","Indexable",""
